client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome
8101,41,technician,married,professional.course,unknown,yes,jun,9,442,11,0,nonexistent,94.465,4.865,no
29738,33,blue-collar,married,high.school,no,no,apr,18,207,1,0,nonexistent,93.075,1.405,no
13024,,,single,,no,no,jul,4,21,35,0,nonexistent,93.918,4.962,no
23665,,,divorced,,no,no,aug,26,49,1,0,nonexistent,93.444,4.962,no
334,46,services,married,high.school,unknown,yes,may,1,313,3,0,nonexistent,93.994,4.857,no
28234,40,retired,single,basic.4y,no,yes,apr,27,145,1,0,nonexistent,93.075,1.453,no
9141,50,self-employed,married,university.degree,no,no,jun,19,414,2,0,nonexistent,94.465,4.967,no
36592,30,admin.,married,basic.9y,no,yes,jun,16,111,2,1,failure,92.963,1.26,no
35662,37,admin.,divorced,university.degree,unknown,yes,may,29,230,1,0,nonexistent,92.893,1.244,no
7787,49,management,married,university.degree,no,no,jun,10,202,1,0,nonexistent,94.465,4.865,no
6164,39,management,single,university.degree,no,yes,may,7,751,1,0,nonexistent,93.994,4.857,yes
11665,57,retired,married,university.degree,no,yes,jun,21,12,5,0,nonexistent,94.465,4.959,no
13250,36,admin.,divorced,high.school,no,yes,jul,11,148,2,0,nonexistent,93.918,4.962,no
25603,33,admin.,single,high.school,no,yes,nov,15,222,1,0,nonexistent,93.2,4.12,no
30144,44,admin.,married,university.degree,no,no,apr,26,109,1,0,nonexistent,93.075,1.365,no
27513,34,technician,married,professional.course,no,yes,nov,3,251,2,0,nonexistent,93.2,4.021,no
20499,37,admin.,divorced,university.degree,no,no,aug,13,355,2,0,nonexistent,93.444,4.966,no
16539,59,retired,married,university.degree,unknown,no,jul,4,108,2,0,nonexistent,93.918,4.963,no
32062,28,blue-collar,married,basic.9y,unknown,no,may,1,182,2,1,failure,92.893,1.313,no
7794,47,self-employed,married,professional.course,no,yes,jun,2,338,2,0,nonexistent,94.465,4.865,no
24558,40,technician,single,basic.9y,unknown,yes,nov,10,180,1,0,nonexistent,93.2,4.191,no
16181,36,admin.,single,unknown,no,no,jul,4,209,1,0,nonexistent,93.918,4.961,no
1317,45,admin.,married,university.degree,no,no,may,16,319,1,0,nonexistent,93.994,4.855,no
25443,41,admin.,married,basic.9y,no,yes,nov,12,135,1,0,nonexistent,93.2,4.12,no
4970,50,blue-collar,divorced,basic.9y,unknown,no,may,1,832,2,0,nonexistent,93.994,4.858,no
35067,53,services,married,university.degree,no,no,may,28,74,2,0,nonexistent,92.893,1.25,no
17556,36,management,single,university.degree,no,no,jul,19,310,5,0,nonexistent,93.918,4.962,no
12154,37,technician,married,professional.course,no,yes,jul,1,242,6,0,nonexistent,93.918,4.955,no
11257,34,admin.,married,basic.9y,no,no,jun,4,238,1,0,nonexistent,94.465,4.961,no
130,,,married,,no,yes,may,29,143,1,0,nonexistent,93.994,4.857,no
40257,35,admin.,married,university.degree,no,no,jul,18,768,2,4,success,94.215,0.889,no
33527,38,admin.,divorced,university.degree,no,no,may,21,187,4,0,nonexistent,92.893,1.291,no
32625,30,blue-collar,married,basic.9y,no,yes,may,6,165,1,0,nonexistent,92.893,1.299,no
16343,29,blue-collar,single,basic.9y,unknown,yes,jul,26,714,1,0,nonexistent,93.918,4.961,no
9931,51,entrepreneur,married,professional.course,no,no,jun,6,127,1,0,nonexistent,94.465,4.959,no
27379,31,technician,married,professional.course,no,no,nov,23,161,5,0,nonexistent,93.2,4.021,no
8190,34,admin.,married,university.degree,no,yes,jun,26,148,2,0,nonexistent,94.465,4.864,no
13413,27,unemployed,married,basic.6y,unknown,no,jul,22,399,8,0,nonexistent,93.918,4.962,no
16635,21,blue-collar,married,basic.9y,no,yes,jul,21,2078,6,0,nonexistent,93.918,4.963,yes
36933,38,admin.,single,university.degree,no,yes,jun,11,42,1,0,nonexistent,92.963,1.099,no
38797,60,unemployed,married,basic.4y,no,no,nov,17,627,2,1,success,92.649,0.714,yes
25313,36,housemaid,divorced,basic.4y,no,no,nov,24,84,1,0,nonexistent,93.2,4.153,no
31741,44,technician,divorced,professional.course,no,no,may,22,569,1,1,failure,92.893,1.327,no
2834,35,unknown,married,basic.9y,no,no,may,17,89,1,0,nonexistent,93.994,4.859,no
24239,35,self-employed,married,university.degree,no,no,nov,8,81,1,0,nonexistent,93.2,4.191,no
33286,31,services,single,high.school,no,yes,may,9,109,1,0,nonexistent,92.893,1.291,no
28146,41,unemployed,married,basic.9y,no,yes,apr,30,263,1,0,nonexistent,93.075,1.466,no
11309,46,services,married,high.school,no,no,jun,15,153,1,0,nonexistent,94.465,4.961,no
21613,30,technician,married,high.school,no,no,aug,23,79,1,0,nonexistent,93.444,4.963,no
36478,53,blue-collar,divorced,basic.6y,no,yes,jun,14,123,1,0,nonexistent,92.963,1.26,no
35134,35,admin.,married,high.school,unknown,yes,may,1,500,2,1,failure,92.893,1.25,no
12915,37,blue-collar,single,professional.course,no,no,jul,30,96,1,0,nonexistent,93.918,4.962,no
5561,,,single,,no,no,may,14,168,1,0,nonexistent,93.994,4.857,no
11543,46,management,married,basic.6y,unknown,no,jun,18,73,4,0,nonexistent,94.465,4.959,no
33745,,,married,,no,no,may,13,167,1,0,nonexistent,92.893,1.281,no
17686,55,entrepreneur,divorced,university.degree,no,no,jul,13,345,16,0,nonexistent,93.918,4.961,no
28501,46,blue-collar,divorced,basic.9y,no,no,apr,20,332,3,0,nonexistent,93.075,1.423,no
27046,38,admin.,divorced,basic.9y,no,no,nov,13,71,1,0,nonexistent,93.2,4.021,no
24888,52,management,married,university.degree,no,unknown,nov,3,486,1,0,nonexistent,93.2,4.153,yes
19486,38,services,single,high.school,no,yes,aug,14,228,1,0,nonexistent,93.444,4.968,no
2931,36,blue-collar,married,basic.9y,no,yes,may,14,55,1,0,nonexistent,93.994,4.859,no
37554,32,blue-collar,married,basic.9y,no,yes,aug,21,230,1,0,nonexistent,92.201,0.869,no
194,34,blue-collar,single,basic.9y,unknown,yes,may,31,55,1,0,nonexistent,93.994,4.857,no
35026,33,technician,divorced,high.school,no,unknown,may,26,224,1,0,nonexistent,92.893,1.25,no
17072,,,married,,unknown,yes,jul,26,602,5,0,nonexistent,93.918,4.962,no
10530,50,services,single,basic.4y,no,yes,jun,10,355,2,0,nonexistent,94.465,4.961,no
26713,36,blue-collar,single,basic.6y,no,no,nov,28,219,7,1,failure,93.2,4.076,no
31004,47,management,married,university.degree,no,yes,may,12,469,2,1,failure,92.893,1.344,no
27022,32,admin.,married,university.degree,no,yes,nov,30,41,1,0,nonexistent,93.2,4.021,no
10536,35,entrepreneur,married,basic.6y,no,yes,jun,26,147,2,0,nonexistent,94.465,4.961,no
21581,48,technician,married,professional.course,yes,yes,aug,10,133,1,0,nonexistent,93.444,4.963,no
38747,20,student,single,high.school,no,no,nov,5,131,1,3,failure,92.649,0.715,yes
4020,32,blue-collar,divorced,basic.9y,no,no,may,19,287,1,0,nonexistent,93.994,4.858,no
36711,32,admin.,single,university.degree,no,yes,jun,20,58,2,0,nonexistent,92.963,1.268,no
32261,35,blue-collar,married,basic.9y,no,no,may,22,318,2,1,success,92.893,1.313,no
464,32,services,married,high.school,no,no,may,26,162,1,0,nonexistent,93.994,4.857,no
31161,30,blue-collar,married,basic.9y,no,no,may,4,129,1,0,nonexistent,92.893,1.334,no
13826,35,admin.,married,high.school,unknown,no,jul,23,189,1,0,nonexistent,93.918,4.963,no
15725,36,technician,married,basic.4y,no,no,jul,17,854,1,0,nonexistent,93.918,4.96,yes
5931,40,management,married,high.school,no,yes,may,10,265,2,0,nonexistent,93.994,4.857,no
21958,36,technician,married,university.degree,no,no,aug,3,62,2,0,nonexistent,93.444,4.964,no
36894,32,technician,married,high.school,no,yes,jun,21,293,5,1,failure,92.963,1.224,yes
29337,27,unemployed,single,basic.9y,no,no,apr,13,48,2,1,failure,93.075,1.405,no
38866,66,retired,married,basic.4y,no,yes,nov,9,175,1,1,success,92.649,0.714,yes
4181,43,technician,single,professional.course,no,yes,may,28,138,8,0,nonexistent,93.994,4.858,no
40976,56,technician,divorced,professional.course,no,no,oct,20,464,1,2,success,94.601,1,yes
39143,,,married,,no,no,mar,16,328,1,0,nonexistent,93.369,0.655,no
27729,28,student,single,basic.9y,no,yes,mar,25,320,1,0,nonexistent,92.843,1.799,yes
23822,48,services,married,basic.6y,unknown,yes,aug,30,131,1,0,nonexistent,93.444,4.963,no
37812,49,entrepreneur,single,university.degree,no,yes,aug,10,78,6,1,success,92.201,0.834,no
6137,29,self-employed,married,basic.6y,unknown,yes,may,25,32,1,0,nonexistent,93.994,4.857,no
25784,34,technician,married,professional.course,no,yes,nov,10,374,1,0,nonexistent,93.2,4.12,no
14265,46,blue-collar,single,basic.6y,unknown,yes,jul,14,341,3,0,nonexistent,93.918,4.962,no
13263,31,blue-collar,married,basic.9y,no,no,jul,15,186,1,0,nonexistent,93.918,4.962,no
19512,41,admin.,single,university.degree,unknown,yes,aug,8,566,3,0,nonexistent,93.444,4.968,yes
25909,56,management,married,university.degree,no,no,nov,26,98,1,0,nonexistent,93.2,4.12,no
12639,35,technician,married,professional.course,no,no,jul,5,164,2,0,nonexistent,93.918,4.96,no
4877,50,unemployed,married,high.school,no,no,may,9,38,12,0,nonexistent,93.994,4.858,no
17277,58,technician,married,basic.4y,unknown,no,jul,18,103,3,0,nonexistent,93.918,4.962,no
7937,53,management,divorced,university.degree,no,no,jun,14,306,4,0,nonexistent,94.465,4.865,no
6981,56,retired,divorced,basic.4y,unknown,yes,may,18,278,1,0,nonexistent,93.994,4.86,no
27210,33,technician,single,university.degree,no,no,nov,14,64,1,0,nonexistent,93.2,4.021,no
35870,46,unknown,single,unknown,no,yes,may,19,136,1,0,nonexistent,92.893,1.259,no
12622,25,admin.,divorced,professional.course,no,no,jul,10,159,1,0,nonexistent,93.918,4.96,no
15278,24,technician,single,basic.6y,no,no,jul,5,207,10,0,nonexistent,93.918,4.958,no
37138,34,technician,single,professional.course,no,yes,aug,27,251,1,0,nonexistent,92.201,0.884,no
15137,27,student,single,university.degree,no,yes,jul,22,172,1,0,nonexistent,93.918,4.958,no
21865,30,admin.,single,university.degree,no,no,aug,17,97,1,0,nonexistent,93.444,4.964,no
6593,38,admin.,single,university.degree,no,yes,may,27,105,4,0,nonexistent,93.994,4.857,no
37786,43,services,married,high.school,no,no,aug,9,79,2,2,success,92.201,0.838,no
29948,40,blue-collar,married,basic.9y,unknown,no,apr,14,144,2,0,nonexistent,93.075,1.405,no
5859,38,blue-collar,single,basic.4y,no,no,may,18,118,6,0,nonexistent,93.994,4.857,no
39257,33,admin.,married,university.degree,no,no,mar,16,119,2,3,failure,93.369,0.649,no
18853,53,services,married,basic.9y,unknown,no,aug,2,79,1,0,nonexistent,93.444,4.97,no
19143,44,technician,divorced,university.degree,unknown,no,aug,5,117,1,0,nonexistent,93.444,4.968,no
30037,50,technician,divorced,basic.9y,no,yes,apr,19,91,2,1,failure,93.075,1.405,no
30662,41,blue-collar,married,basic.9y,no,yes,may,13,155,4,1,failure,92.893,1.344,no
10264,32,admin.,divorced,university.degree,no,no,jun,21,106,10,0,nonexistent,94.465,4.96,no
9595,31,admin.,single,university.degree,no,no,jun,28,104,1,0,nonexistent,94.465,4.961,no
28670,42,blue-collar,married,basic.4y,no,yes,apr,17,35,1,0,nonexistent,93.075,1.41,no
31187,43,management,married,university.degree,no,yes,may,1,124,1,1,failure,92.893,1.334,no
29138,39,blue-collar,married,basic.9y,no,no,apr,27,407,2,0,nonexistent,93.075,1.405,no
5513,39,entrepreneur,married,university.degree,no,yes,may,12,247,1,0,nonexistent,93.994,4.857,no
20798,54,technician,married,university.degree,no,yes,aug,14,78,1,0,nonexistent,93.444,4.965,no
10992,27,management,single,high.school,no,unknown,jun,3,155,2,0,nonexistent,94.465,4.962,no
17561,39,admin.,single,high.school,no,no,jul,6,419,7,0,nonexistent,93.918,4.962,no
866,37,technician,married,professional.course,no,yes,may,26,254,1,0,nonexistent,93.994,4.856,no
8671,46,blue-collar,married,basic.9y,no,no,jun,24,91,2,0,nonexistent,94.465,4.864,no
21609,30,technician,married,high.school,no,yes,aug,26,92,1,0,nonexistent,93.444,4.963,no
38049,36,admin.,single,university.degree,no,yes,sep,24,339,1,1,failure,92.379,0.773,no
3180,40,blue-collar,married,basic.6y,unknown,no,may,11,322,1,0,nonexistent,93.994,4.86,no
14839,,,divorced,,no,no,jul,17,143,1,0,nonexistent,93.918,4.957,no
37592,22,student,single,basic.9y,no,no,aug,8,297,1,0,nonexistent,92.201,0.861,no
38104,36,admin.,married,high.school,no,no,sep,23,543,1,0,nonexistent,92.379,0.766,yes
9887,39,housemaid,married,university.degree,no,no,jun,30,68,4,0,nonexistent,94.465,4.959,no
10969,56,technician,single,university.degree,no,yes,jun,11,308,1,0,nonexistent,94.465,4.962,no
15741,32,services,married,high.school,unknown,no,jul,16,44,1,0,nonexistent,93.918,4.96,no
36197,35,admin.,married,university.degree,no,no,may,23,322,3,0,nonexistent,92.893,1.27,no
33133,34,admin.,married,high.school,no,yes,may,9,109,3,0,nonexistent,92.893,1.291,no
36300,45,unemployed,married,basic.9y,no,no,jun,15,232,2,0,nonexistent,92.963,1.266,yes
24409,39,blue-collar,married,professional.course,no,no,nov,3,407,1,0,nonexistent,93.2,4.191,no
26558,30,admin.,divorced,high.school,no,no,nov,30,418,3,0,nonexistent,93.2,4.076,no
36640,28,admin.,married,university.degree,no,yes,jun,14,73,1,1,failure,92.963,1.26,no
40623,34,services,divorced,high.school,no,yes,sep,16,11,1,1,failure,94.199,0.882,no
664,46,blue-collar,married,basic.6y,unknown,yes,may,6,467,2,0,nonexistent,93.994,4.857,no
484,54,management,married,basic.6y,unknown,yes,may,31,381,1,0,nonexistent,93.994,4.857,no
5076,30,technician,single,professional.course,no,no,may,7,509,1,0,nonexistent,93.994,4.857,no
34120,,,single,,unknown,yes,may,28,228,3,0,nonexistent,92.893,1.281,no
8690,25,blue-collar,married,basic.9y,unknown,yes,jun,26,329,4,0,nonexistent,94.465,4.864,no
24697,53,entrepreneur,divorced,university.degree,no,no,nov,7,247,1,0,nonexistent,93.2,4.191,no
19792,39,management,married,university.degree,no,no,aug,30,31,1,0,nonexistent,93.444,4.966,no
14115,,,divorced,,no,no,jul,1,194,2,0,nonexistent,93.918,4.962,no
1738,36,unemployed,single,basic.4y,unknown,no,may,7,143,1,0,nonexistent,93.994,4.855,no
31081,37,blue-collar,married,basic.9y,no,no,may,16,372,1,0,nonexistent,92.893,1.334,no
22600,57,technician,married,professional.course,unknown,yes,aug,17,195,3,0,nonexistent,93.444,4.964,no
5467,36,services,single,basic.6y,unknown,yes,may,8,1222,5,0,nonexistent,93.994,4.857,no
14170,,,single,,no,yes,jul,18,80,3,0,nonexistent,93.918,4.962,no
15656,50,entrepreneur,married,basic.9y,unknown,no,jul,20,394,2,0,nonexistent,93.918,4.96,no
2958,37,blue-collar,married,basic.9y,no,no,may,6,158,1,0,nonexistent,93.994,4.859,no
6700,,,married,,unknown,no,may,20,129,2,0,nonexistent,93.994,4.857,no
33645,35,admin.,single,high.school,no,yes,may,2,82,5,1,failure,92.893,1.281,no
1122,31,blue-collar,married,basic.9y,no,no,may,21,196,2,0,nonexistent,93.994,4.856,no
33791,29,admin.,married,university.degree,no,no,may,22,128,2,0,nonexistent,92.893,1.281,no
12440,42,blue-collar,divorced,basic.9y,no,no,jul,13,111,3,0,nonexistent,93.918,4.96,no
7100,,,single,,no,no,may,21,364,3,0,nonexistent,93.994,4.86,no
7652,42,services,married,high.school,no,no,may,1,984,2,0,nonexistent,93.994,4.864,yes
3013,51,self-employed,married,basic.4y,unknown,no,may,30,91,7,0,nonexistent,93.994,4.859,no
3653,30,entrepreneur,married,high.school,no,yes,may,27,410,1,0,nonexistent,93.994,4.859,no
14182,,,divorced,,unknown,yes,jul,29,354,2,0,nonexistent,93.918,4.962,no
31743,43,services,married,high.school,no,no,may,20,57,2,2,failure,92.893,1.327,no
12845,29,blue-collar,married,basic.9y,no,no,jul,4,249,3,0,nonexistent,93.918,4.962,no
34472,,,single,,no,no,may,13,64,3,1,failure,92.893,1.266,no
21980,34,technician,single,university.degree,no,yes,aug,12,82,1,0,nonexistent,93.444,4.964,no
15593,37,blue-collar,married,basic.9y,unknown,no,jul,23,179,2,0,nonexistent,93.918,4.96,no
36178,61,blue-collar,married,basic.4y,no,no,may,11,74,2,0,nonexistent,92.893,1.27,no
6943,47,blue-collar,married,unknown,unknown,no,may,21,361,1,0,nonexistent,93.994,4.86,no
25310,30,management,single,high.school,no,no,nov,5,117,2,0,nonexistent,93.2,4.153,no
20516,42,admin.,single,university.degree,no,no,aug,6,105,2,0,nonexistent,93.444,4.966,no
29286,40,housemaid,married,basic.6y,unknown,unknown,apr,27,2926,2,0,nonexistent,93.075,1.405,yes
7840,32,blue-collar,married,professional.course,no,yes,jun,18,26,1,0,nonexistent,94.465,4.865,no
33939,44,technician,single,high.school,unknown,no,may,31,394,1,0,nonexistent,92.893,1.281,yes
12560,34,services,married,basic.9y,unknown,yes,jul,5,80,1,0,nonexistent,93.918,4.96,no
23479,30,technician,single,professional.course,no,yes,aug,9,55,4,0,nonexistent,93.444,4.962,no
37532,72,retired,divorced,basic.4y,no,yes,aug,9,238,2,1,failure,92.201,0.873,no
29453,29,technician,single,university.degree,no,no,apr,21,354,1,0,nonexistent,93.075,1.405,no
15215,31,blue-collar,divorced,basic.9y,no,no,jul,23,551,3,0,nonexistent,93.918,4.958,yes
14769,32,blue-collar,single,basic.6y,no,yes,jul,31,46,1,0,nonexistent,93.918,4.957,no
16256,58,retired,married,basic.4y,no,no,jul,18,139,2,0,nonexistent,93.918,4.961,no
38721,30,admin.,single,university.degree,no,no,nov,16,266,2,2,failure,92.649,0.715,yes
21688,30,technician,single,professional.course,no,yes,aug,2,171,6,0,nonexistent,93.444,4.963,no
12313,43,technician,married,university.degree,no,yes,jul,22,105,3,0,nonexistent,93.918,4.959,no
11444,46,admin.,married,basic.9y,unknown,yes,jun,3,856,3,0,nonexistent,94.465,4.959,yes
25508,35,admin.,married,university.degree,no,yes,nov,20,114,1,0,nonexistent,93.2,4.12,no
38684,34,technician,married,basic.9y,no,yes,nov,28,126,2,2,failure,92.649,0.716,no
27642,,,married,,no,no,nov,3,234,5,1,failure,93.2,4.021,no
35048,53,admin.,divorced,basic.9y,no,no,may,1,164,1,0,nonexistent,92.893,1.25,no
29780,53,management,divorced,university.degree,unknown,no,apr,10,414,2,1,failure,93.075,1.405,no
16162,55,entrepreneur,divorced,unknown,no,no,jul,5,67,9,0,nonexistent,93.918,4.961,no
8543,60,admin.,married,high.school,no,no,jun,6,16,8,0,nonexistent,94.465,4.864,no
11256,36,blue-collar,single,basic.9y,no,no,jun,14,207,1,0,nonexistent,94.465,4.961,no
16869,46,blue-collar,married,high.school,unknown,yes,jul,27,497,2,0,nonexistent,93.918,4.962,no
28759,38,admin.,married,high.school,no,yes,apr,12,118,2,1,failure,93.075,1.41,no
5357,40,admin.,divorced,university.degree,no,yes,may,18,117,2,0,nonexistent,93.994,4.857,no
21544,38,technician,single,professional.course,no,yes,aug,1,99,4,0,nonexistent,93.444,4.963,no
21905,53,admin.,married,university.degree,no,no,aug,7,107,1,0,nonexistent,93.444,4.964,no
20201,45,admin.,married,university.degree,no,yes,aug,27,177,1,0,nonexistent,93.444,4.965,no
5331,39,blue-collar,married,basic.9y,no,yes,may,19,83,2,0,nonexistent,93.994,4.857,no
19916,42,technician,married,university.degree,no,no,aug,26,124,2,0,nonexistent,93.444,4.966,no
10592,45,admin.,married,high.school,no,yes,jun,1,174,2,0,nonexistent,94.465,4.961,no
1166,,,married,,no,yes,may,13,813,1,0,nonexistent,93.994,4.855,yes
30179,,,married,,no,no,apr,14,328,1,0,nonexistent,93.075,1.365,yes
39610,18,student,single,unknown,no,yes,may,22,183,1,2,success,93.876,0.677,no
14036,,,married,,no,yes,jul,20,207,2,0,nonexistent,93.918,4.963,no
29209,33,admin.,single,university.degree,no,no,apr,27,326,3,0,nonexistent,93.075,1.405,no
16179,36,admin.,single,unknown,no,no,jul,5,133,1,0,nonexistent,93.918,4.961,no
36888,53,admin.,married,university.degree,no,no,jun,23,1603,10,0,nonexistent,92.963,1.235,yes
35491,,,single,,no,no,may,10,55,1,0,nonexistent,92.893,1.244,no
31479,,,married,,unknown,no,may,13,17,3,2,failure,92.893,1.334,no
29617,34,blue-collar,married,basic.9y,no,yes,apr,3,240,1,1,failure,93.075,1.405,no
